episode,avg_return,success_proxy,delay_proxy,energy_proxy,edges,KL,m,rho_bar,deltaE_size,rejects,loss_pi,loss_v_mse,loss_v_rmse,value_clip_frac,ret_mean,ret_std,lr
79,3.421072,0.999743,0.004068,0.910355,101,0.003063,10,1.000000,321,2239,-0.045323,1.786728,1.813816,0.093750,267.300446,48.280960,0.000300
80,3.269410,0.999865,0.004153,0.927362,102,0.000629,10,1.000000,310,2250,-0.046330,1.739529,1.775756,0.089844,266.850891,47.723019,0.000300
81,2.887988,0.999799,0.004300,0.967564,113,0.002220,10,1.000000,351,2209,-0.041263,1.722965,1.755203,0.089844,258.056244,47.125080,0.000300
82,3.299875,0.999654,0.004203,0.929522,105,0.003042,10,1.000000,350,2210,-0.044578,1.701180,1.741657,0.093750,256.693634,46.487438,0.000300
83,3.492169,0.999906,0.004117,0.898842,104,0.002407,10,1.000000,336,2224,-0.043980,1.729190,1.766251,0.093750,259.500183,47.021435,0.000300
84,3.115621,0.999803,0.004273,0.942630,107,0.001250,10,1.000000,340,2220,-0.045169,1.699233,1.737417,0.089844,258.941589,46.694603,0.000300
85,3.118568,0.999509,0.004202,0.949923,107,0.001809,10,1.000000,386,2174,-0.045730,1.639890,1.695308,0.085938,255.402100,45.756760,0.000300
86,3.177603,0.999839,0.004242,0.943327,113,0.001410,10,1.000000,358,2202,-0.044678,1.679497,1.712281,0.089844,254.779388,46.121258,0.000300
87,2.982488,0.999680,0.004334,0.962749,105,0.001682,10,1.000000,388,2172,-0.047123,1.543690,1.625713,0.082031,250.439407,44.227596,0.000300
88,3.633761,0.999864,0.004074,0.876388,103,0.001828,10,1.000000,313,2247,-0.042869,1.737870,1.761418,0.097656,254.993973,46.804478,0.000300
89,3.519564,0.999808,0.004137,0.898718,106,0.001539,10,1.000000,335,2225,-0.041291,1.825963,1.831941,0.101562,264.064270,48.569653,0.000300
90,3.076520,0.999840,0.004275,0.946917,103,0.000145,10,1.000000,355,2205,-0.046630,1.658474,1.746590,0.089844,262.726410,46.555225,0.000300
91,2.814229,0.999960,0.004328,0.971609,113,0.001900,10,1.000000,377,2183,-0.041386,1.696199,1.662364,0.082031,252.590424,45.144230,0.000300
92,2.952897,0.999698,0.004340,0.953908,106,0.000503,10,1.000000,363,2197,-0.047625,1.453820,1.576899,0.082031,242.414703,42.437248,0.000300
93,3.066371,0.999880,0.004213,0.953163,104,0.001923,10,1.000000,345,2215,-0.045883,1.510046,1.606723,0.085938,243.141571,43.387539,0.000300
94,3.484210,0.999902,0.004130,0.901037,102,0.000068,10,1.000000,329,2229,-0.039933,1.604191,1.684915,0.093823,249.550827,44.837830,0.000300
95,3.600704,0.999888,0.004101,0.892869,110,0.000847,10,1.000000,330,2230,-0.037622,1.824305,1.797473,0.097656,260.301758,48.330360,0.000300
96,3.244266,0.999721,0.004172,0.930018,105,0.002373,10,1.000000,353,2207,-0.045316,1.707260,1.768325,0.093750,261.355682,47.057751,0.000300
97,2.940095,0.999924,0.004298,0.968814,114,0.001894,10,1.000000,314,2246,-0.043476,1.716434,1.756731,0.093750,257.066559,47.164352,0.000300
98,2.908733,0.999875,0.004295,0.966985,110,0.000015,10,1.000000,365,2195,-0.045648,1.592921,1.634891,0.082031,249.920364,44.522434,0.000300
99,3.253358,0.999696,0.004238,0.930933,107,0.000074,10,1.000000,408,2152,-0.045282,1.554385,1.642022,0.089844,246.181931,44.031063,0.000300
100,2.735811,0.999857,0.004377,0.981403,107,0.001374,10,1.000000,381,2179,-0.046590,1.450090,1.590122,0.085938,241.166992,42.374985,0.000300
101,2.946722,0.999613,0.004305,0.959517,106,0.001751,10,1.000000,373,2187,-0.044279,1.521180,1.568443,0.078125,238.872284,42.782288,0.000300
102,3.373491,0.999800,0.004175,0.917188,111,0.001850,10,1.000000,362,2198,-0.040124,1.693129,1.686986,0.093750,240.346481,45.547359,0.000300
103,2.544225,0.999639,0.004391,0.989629,117,0.000496,10,1.000000,373,2187,-0.042743,1.680607,1.704415,0.101562,234.433304,43.010757,0.000300
104,3.559856,0.999799,0.004112,0.891760,103,0.001414,10,1.000000,332,2228,-0.040520,1.764081,1.700643,0.089844,251.934662,46.397015,0.000300
105,3.414720,0.999961,0.004192,0.915385,103,0.001932,10,1.000000,372,2188,-0.042121,1.609819,1.689073,0.089844,252.118134,45.266556,0.000300
106,2.638575,0.999788,0.004367,0.985454,121,0.001534,10,1.000000,407,2153,-0.042052,1.785167,1.780775,0.105469,245.492966,45.342911,0.000300
107,2.859576,0.999768,0.004266,0.970555,103,0.000522,10,1.000000,356,2204,-0.044607,1.574373,1.662787,0.085938,250.069122,44.679749,0.000300
108,3.658156,0.999917,0.004090,0.879579,105,0.000050,10,1.000000,311,2249,-0.042779,1.848580,1.722294,0.082031,257.079041,46.972656,0.000300
109,2.886622,0.999860,0.004310,0.962249,111,0.001197,10,1.000000,377,2183,-0.043150,1.606976,1.666590,0.089844,243.265823,44.568974,0.000300
110,2.953352,0.999867,0.004300,0.958530,111,0.000036,10,1.000000,334,2226,-0.042101,1.639207,1.645614,0.085938,241.536377,44.824520,0.000300
111,2.736094,0.999769,0.004319,0.980363,109,0.001265,10,1.000000,356,2204,-0.045656,1.407359,1.532267,0.082031,233.959427,41.488407,0.000300
112,2.821090,0.999854,0.004414,0.963354,111,0.002579,10,1.000000,353,2207,-0.045626,1.392226,1.487619,0.078125,228.911407,40.738186,0.000300
113,2.639516,0.999834,0.004302,0.980342,114,0.001755,10,1.000000,359,2201,-0.041632,1.446217,1.497563,0.085938,220.366745,40.866074,0.000300
114,3.092600,0.999697,0.004239,0.942980,111,0.000260,10,1.000000,373,2187,-0.044607,1.304175,1.434105,0.078125,221.865524,39.103344,0.000300
115,3.496791,0.999866,0.004152,0.897337,108,0.001032,10,1.000000,325,2235,-0.042084,1.536248,1.578355,0.089844,232.585037,42.933231,0.000300
116,2.572043,0.999443,0.004443,0.983805,121,0.001308,10,1.000000,367,2193,-0.041890,1.632521,1.659255,0.097656,227.949249,41.994202,0.000300
117,2.896204,0.999766,0.004251,0.963476,108,0.001779,10,1.000000,396,2164,-0.045023,1.451586,1.561559,0.082031,236.190582,42.244953,0.000300
118,2.556350,0.999786,0.004474,0.989291,117,0.001646,10,1.000000,373,2187,-0.043330,1.396170,1.525546,0.085938,228.135223,41.025639,0.000300
119,3.502921,0.999921,0.004159,0.901262,111,0.000400,10,1.000000,323,2237,-0.041787,1.779731,1.608459,0.078125,236.545929,43.614765,0.000300
120,2.831716,0.999821,0.004261,0.958827,111,0.001496,10,1.000000,371,2189,-0.041812,1.441235,1.502696,0.082031,223.030914,40.867653,0.000300
121,2.930736,0.999886,0.004241,0.957404,109,0.001896,10,1.000000,336,2224,-0.045980,1.306726,1.451190,0.078125,223.147903,39.391659,0.000300
122,3.146712,0.999915,0.004208,0.943436,111,0.001725,10,1.000000,300,2260,-0.042951,1.445316,1.528320,0.085938,227.432816,41.432690,0.000300
123,3.259748,0.999760,0.004260,0.933896,108,0.002242,10,1.000000,360,2200,-0.043598,1.498695,1.579520,0.089844,234.656738,42.796913,0.000300
124,2.952724,0.999851,0.004373,0.955831,110,0.002266,10,1.000000,323,2237,-0.043830,1.435843,1.565935,0.085938,235.333832,41.782215,0.000300
125,2.604576,0.999747,0.004515,0.986519,115,0.000399,10,1.000000,395,2165,-0.040440,1.480985,1.574725,0.089844,231.745758,41.927208,0.000300
126,2.696455,0.999823,0.004262,0.977925,114,0.001569,10,1.000000,332,2228,-0.041661,1.494804,1.543103,0.085938,229.315506,42.138817,0.000300
